Animal,CellType,Region,ClusterID,B1_Pos,B1_Context,B1_Chair,B1_Drum,B1_Star,P1_Pos,P1_Context,P1_Chair,P1_Drum,P1_Star,B2_Pos,B2_Context,B2_Chair,B2_Drum,B2_Star,P2_Pos,P2_Context,P2_Chair,P2_Drum,P2_Star,B3_Pos,B3_Context,B3_Chair,B3_Drum,B3_Star,P3_Pos,P3_Context,P3_Chair,P3_Drum,P3_Star
VR472,Wide Interneuron,vc,346,-0.520268275283885,0.572815831087055,1.13981900300335,0.854595973811974,0.682661377429068,0.0211545609879837,0.002221458671458,0.00803960376156506,0.0478165133610913,0.0339581624886729,-0.389465178997169,0,0.686174656465072,1.03674634092001,0.0137809546625227,0.111792280238034,NaN,0.141017384717668,0.0273905110706112,0.968469278038853,-0.520268275283885,0.572815831087055,1.13981900300335,0.854595973811974,0.682661377429068,0.0211545609879837,0.002221458671458,0.00803960376156506,0.0478165133610913,0.0339581624886729
VR45,Wide Interneuron,dHC,1053,0.416826261053263,-0.672165772794151,0.578667954305481,0.317022613485403,0.675639963081177,0.0669221834878971,0.000382231787542481,0.18368565119617,0.463628442030913,0.0374983188856762,-0.261397095592038,0,-0.686120967587352,0.685109266869363,-0.37051331799701,0.436422632240399,NaN,0.286257003984995,0.284271174563703,0.439481373081601,0.416826261053263,-0.672165772794151,0.578667954305481,0.317022613485403,0.675639963081177,0.0669221834878971,0.000382231787542481,0.18368565119617,0.463628442030913,0.0374983188856762
VR42,Wide Interneuron,ppc,21,0.0765680244929455,0.445396455665949,0.364436173208787,0.687641758275361,0.665883221363537,0.64856339165457,0.00144125201640984,0.254805622718529,0.0328957472722515,0.00564324434296211,0.231012303551555,0,0.236808650706603,1.39477962885976,0.883793846185554,0.302527523538189,NaN,0.578544492521159,0.00127203230155506,0.00601282428205235,0.0765680244929455,0.445396455665949,0.364436173208787,0.687641758275361,0.665883221363537,0.64856339165457,0.00144125201640984,0.254805622718529,0.0328957472722515,0.00564324434296211
VR42,Wide Interneuron,ppc,548,0.306453638101542,-0.131641251615553,0.251929335453501,1.15394426058648,0.654546412473372,0.134703859520781,0.43744997814892,0.518010464002836,0.0033586798637826,0.0253510745615637,0.383807184766306,0,0.666739958901832,2.02015521708022,0.60305773781013,0.189872126122583,NaN,0.231517664990049,0.00036262271504593,0.149010972536979,0.306453638101542,-0.131641251615553,0.251929335453501,1.15394426058648,0.654546412473372,0.134703859520781,0.43744997814892,0.518010464002836,0.0033586798637826,0.0253510745615637
VR472,Wide Interneuron,vHC,138,0.298441453906461,-0.2727246972499,-0.764286979049539,0.087368293835588,0.652877731062349,0.0615564846718491,0.0391876409293382,0.0120320671183837,0.774643437378491,0.0042406825208193,0.313715340418214,0,-1.22537394735456,0.422033189654572,0.850391148181244,0.177382516807695,NaN,0.00592415413922188,0.342837037350602,0.0107460684482718,0.298441453906461,-0.2727246972499,-0.764286979049539,0.087368293835588,0.652877731062349,0.0615564846718491,0.0391876409293382,0.0120320671183837,0.774643437378491,0.0042406825208193
VR45,Wide Interneuron,ppc,236,0.502159845372178,-0.3642482047675,-0.308302838340587,0.61702284323128,0.64872396978731,0.00128399828929751,0.00475400237995839,0.299754753394721,0.0371831004273014,0.00353017270938452,1.40551943383744,0,-0.593683360259088,-0.443618144211256,0.585768757403868,5.89912267617307e-08,NaN,0.219117837969119,0.355486609566641,0.104132574391986,0.502159845372178,-0.3642482047675,-0.308302838340587,0.61702284323128,0.64872396978731,0.00128399828929751,0.00475400237995839,0.299754753394721,0.0371831004273014,0.00353017270938452
VR33,Wide Interneuron,vc,184,-0.0796661016231351,0.385731096983111,0.895111379983618,-0.217148914886206,0.647629063183926,0.54073621782725,0.000377099031506644,0.000358935626372425,0.381267574790057,0.000529078030764959,0.369865350343984,0,1.76228612766232,0.15479455684418,1.67613839720744,0.0474534703630953,NaN,1.29434970378247e-06,0.661899557851638,1.092792820976e-09,-0.0796661016231351,0.385731096983111,0.895111379983618,-0.217148914886206,0.647629063183926,0.54073621782725,0.000377099031506644,0.000358935626372425,0.381267574790057,0.000529078030764959
VR42,Wide Interneuron,ppc,643,0.171597782386785,-0.293118303850655,0.304305528999796,0.830716189228613,0.647120664501305,0.327903866838863,0.0438993242429163,0.362136439371192,0.0136005804984914,0.00992048488734594,0.180190129047044,0,0.685538255156947,0.8805231771053,1.24607922766913,0.468992983898059,NaN,0.148517125115509,0.0653249020473602,0.000519385720387862,0.171597782386785,-0.293118303850655,0.304305528999796,0.830716189228613,0.647120664501305,0.327903866838863,0.0438993242429163,0.362136439371192,0.0136005804984914,0.00992048488734594
VR37,Wide Interneuron,dHC,128,0.103679565712283,0.145660626600966,1.28239126672206,-1.11366811286177,0.645300299864111,0.531770374376118,0.288935370310969,6.08666431113737e-05,0.000451826810263582,0.00656058110167296,-0.365284684124589,0,0.953460065866146,-0.916699974218797,0.977267352711997,0.113189676947979,NaN,0.0311606458159927,0.0371436262523499,0.00315553854575856,0.103679565712283,0.145660626600966,1.28239126672206,-1.11366811286177,0.645300299864111,0.531770374376118,0.288935370310969,6.08666431113737e-05,0.000451826810263582,0.00656058110167296
VR461,Wide Interneuron,ppc,207,0.902822047262528,0.763089445604229,1.25080885996835,1.10962021060168,0.64235957508764,2.62535411896443e-06,1.64222857204315e-06,0.000634235241568636,0.00227804794317102,0.0182195249598105,1.02878716996686,0,2.25482646592807,-0.484090094773017,0.398197231589588,0.000169511661158093,NaN,1.80964562424972e-05,0.346524047119728,0.301607642331713,0.902822047262528,0.763089445604229,1.25080885996835,1.10962021060168,0.64235957508764,2.62535411896443e-06,1.64222857204315e-06,0.000634235241568636,0.00227804794317102,0.0182195249598105
VR45,Wide Interneuron,ppc,983,0.970419999012872,-0.923420976839107,1.30198354218588,1.18548016219284,0.641006571449633,5.05363270176493e-07,8.84413155402126e-09,0.000396871278594971,0.00116856952420913,0.0188836002897726,1.5120141238652,0,2.21799863241754,2.72483734378968,1.30748275112006,1.97293336161398e-05,NaN,0.000990149270509844,5.19006070452407e-05,0.00892306120227335,0.970419999012872,-0.923420976839107,1.30198354218588,1.18548016219284,0.641006571449633,5.05363270176493e-07,8.84413155402126e-09,0.000396871278594971,0.00116856952420913,0.0188836002897726
VR461,Wide Interneuron,ppc,706,0.425433647543079,0.263361355101835,-0.400791158393709,0.138463366830185,0.640965992010935,0.0374060442818781,0.119414341418431,0.305043592344835,0.721469667254506,0.02802039938488,0.300887922042281,0,-0.35800178673075,-0.614211964368846,0.165762754638284,0.301665985216465,NaN,0.520706600030561,0.268194736961985,0.689807942392916,0.425433647543079,0.263361355101835,-0.400791158393709,0.138463366830185,0.640965992010935,0.0374060442818781,0.119414341418431,0.305043592344835,0.721469667254506,0.02802039938488
VR39,Wide Interneuron,vc,327,-2.49364715335316,2.04802375586918,-2.25081353782166,1.46734104834018,0.632940218329358,6.78555397597022e-09,8.93300058761397e-09,0.00566416769773333,0.0691397996547216,0.295027666809324,-3.23714449621701,0,-3.05693172516781,-0.410823681922974,-1.22782639546466,6.42512320382623e-07,NaN,0.0124303245605999,0.733990928156331,0.176087938737032,-2.49364715335316,2.04802375586918,-2.25081353782166,1.46734104834018,0.632940218329358,6.78555397597022e-09,8.93300058761397e-09,0.00566416769773333,0.0691397996547216,0.295027666809324
VR34,Wide Interneuron,vc,577,0.465869907468217,0.011132755417772,1.89251941952361,0.0331223881564009,0.632479698483085,0.0118242648203409,0.941916794237875,1.06588355435729e-07,0.925299514314436,0.0165861983515905,0.255919540441124,0,1.72451217854351,0.350702704339993,1.64611261948777,0.267303660489687,NaN,0.000106966839172964,0.426958801426969,9.99513066821614e-07,0.465869907468217,0.011132755417772,1.89251941952361,0.0331223881564009,0.632479698483085,0.0118242648203409,0.941916794237875,1.06588355435729e-07,0.925299514314436,0.0165861983515905
VR461,Wide Interneuron,ppc,378,-0.230541444644574,0.488471585259354,-0.787986879643779,1.0100220649584,0.631161993602829,0.0347896124183742,9.35371349308811e-08,0.000176198999281099,1.4806218163952e-06,5.64639222448055e-05,-0.320705403301843,0,-0.522359585272964,0.870302938347602,0.234453257874403,0.0198580074739087,NaN,0.0472419257454863,0.000959686710893047,0.230996337305005,-0.230541444644574,0.488471585259354,-0.787986879643779,1.0100220649584,0.631161993602829,0.0347896124183742,9.35371349308811e-08,0.000176198999281099,1.4806218163952e-06,5.64639222448055e-05
VR34,Wide Interneuron,ppc,1186,2.52634700141587,1.54884303505654,0.18921280087722,1.17931423588476,0.625562986517487,1.15139315234404e-18,3.205944871438e-11,0.718738138387287,0.0259460890825703,0.112532378675239,-0.00610036158858182,0,1.33907517168516,0.0319455108643517,1.47739199333908,0.98511844261466,NaN,0.0322741991477755,0.959313590462934,0.0017134740469843,2.52634700141587,1.54884303505654,0.18921280087722,1.17931423588476,0.625562986517487,1.15139315234404e-18,3.205944871438e-11,0.718738138387287,0.0259460890825703,0.112532378675239
VR48,Wide Interneuron,vc,367,-0.192698412658894,1.96772928407341,0.288567129393928,0.859111620028643,0.618681651559434,0.335325323832059,4.8070896877213e-29,0.448508960167859,0.0251527412042763,0.0304737537777002,-1.75406359956061,0,-0.0969248090404354,0.627046573920889,0.597467314310744,4.56584031581003e-09,NaN,0.860372963301613,0.258370849692299,0.148768949993236,-0.192698412658894,1.96772928407341,0.288567129393928,0.859111620028643,0.618681651559434,0.335325323832059,4.8070896877213e-29,0.448508960167859,0.0251527412042763,0.0304737537777002
VR39,Wide Interneuron,vc,560,0.715235301717044,0.408020837038007,0.362899283039806,-0.159426916432371,0.608542789771798,2.17568268748776e-10,1.00031756874764e-05,0.0867653642636036,0.448750071622036,0.000127047994897991,0.368802072375558,0,0.668746574757112,0.541971202867504,1.37244640473459,0.000454397627168538,NaN,0.000885249857979573,0.00654521372209181,7.68378071956333e-18,0.715235301717044,0.408020837038007,0.362899283039806,-0.159426916432371,0.608542789771798,2.17568268748776e-10,1.00031756874764e-05,0.0867653642636036,0.448750071622036,0.000127047994897991
VR33,Wide Interneuron,vc,689,-0.288593719245049,-0.173208716154689,2.91140875065483,3.08241781659635,0.572566378193016,0.254986067438302,0.409236255352989,3.58399557548698e-09,3.59627561414293e-10,0.113697744011846,0.277162213530223,0,1.36016318100477,5.00258257966535,1.4975093194079,0.472532231426545,NaN,0.0663269903466632,6.31134784252244e-11,0.00688535685584565,-0.288593719245049,-0.173208716154689,2.91140875065483,3.08241781659635,0.572566378193016,0.254986067438302,0.409236255352989,3.58399557548698e-09,3.59627561414293e-10,0.113697744011846
VR472,Wide Interneuron,dHC,353,0.527594760116534,0.32239123230518,-2.5528235241532,-1.75967735865626,0.55551985665509,0.000325893617339237,0.00783253419343612,8.79716179605725e-19,6.22086325122904e-10,0.00783171897238077,0.645519022966837,0,-2.43011813721861,-2.09550530170991,0.882578972056489,0.000890841494472949,NaN,1.73990053142718e-10,3.23880540004516e-08,0.001439508129201,0.527594760116534,0.32239123230518,-2.5528235241532,-1.75967735865626,0.55551985665509,0.000325893617339237,0.00783253419343612,8.79716179605725e-19,6.22086325122904e-10,0.00783171897238077
VR45,Wide Interneuron,ppc,591,0.531286430127469,0.169643505386403,-0.161828513910762,0.465593476478041,0.551245101398897,3.54005430880641e-06,0.0713159504635226,0.456238440264005,0.0314399845503737,0.000704898551966765,0.259752516437169,0,0.231764269298922,1.38806190527596,0.417094512862967,0.0651021622333927,NaN,0.388805739555903,4.04843130777955e-07,0.0380898374995967,0.531286430127469,0.169643505386403,-0.161828513910762,0.465593476478041,0.551245101398897,3.54005430880641e-06,0.0713159504635226,0.456238440264005,0.0314399845503737,0.000704898551966765
VR44,Wide Interneuron,?,124,-3.06768451091279,2.0918228917092,8.1686285570859,-0.268420982152194,0.545423958902414,1.15842968300224e-07,1.17238971906053e-05,2.44748088359803e-13,0.806090420678705,0.503399352869495,1.21487144437565,0,17.0531537447679,5.20990799824427,5.28069999364697,0.0422402714810144,NaN,2.83801016941962e-37,7.47171578598219e-06,1.98988271990641e-09,-3.06768451091279,2.0918228917092,8.1686285570859,-0.268420982152194,0.545423958902414,1.15842968300224e-07,1.17238971906053e-05,2.44748088359803e-13,0.806090420678705,0.503399352869495
VR42,Wide Interneuron,vc,813,-0.542504036898302,0.291246158495142,1.10269429906379,0.307228072580997,0.541369081980358,0.0542705169450162,0.211666041674569,0.039953930866678,0.568545100675982,0.177916433710415,-0.497923281539083,0,1.43621467710617,0.513263865428651,0.936639401987221,0.216629885960143,NaN,0.0617243387969974,0.505486591765919,0.103732921738602,-0.542504036898302,0.291246158495142,1.10269429906379,0.307228072580997,0.541369081980358,0.0542705169450162,0.211666041674569,0.039953930866678,0.568545100675982,0.177916433710415
VR45,Wide Interneuron,ppc,211,-0.93654658163835,-0.225618905794598,2.29145595477705,4.58405671889003,0.53802543356471,4.74151426332855e-05,0.23327104388533,2.30232564647191e-07,1.01951866601617e-23,0.0992292588104744,-1.29863711790012,0,2.64949088025692,3.85432179648202,0.819536688002715,8.9353718293241e-05,NaN,3.09160433089074e-05,2.14385132107343e-09,0.0795455766889595,-0.93654658163835,-0.225618905794598,2.29145595477705,4.58405671889003,0.53802543356471,4.74151426332855e-05,0.23327104388533,2.30232564647191e-07,1.01951866601617e-23,0.0992292588104744
VR42,Wide Interneuron,vc,153,1.04832569880785,0.323203787696422,-1.17792515285973,1.21442010059215,0.531466033485686,2.67736360388503e-14,0.00370116417413036,4.79077156608116e-06,2.77593378227733e-06,0.00558963931226121,1.4631000734395,0,-1.30961551411204,1.71754589418657,0.228155748806467,2.81957559735542e-11,NaN,0.00122021821411195,2.80252111795175e-05,0.447872204816783,1.04832569880785,0.323203787696422,-1.17792515285973,1.21442010059215,0.531466033485686,2.67736360388503e-14,0.00370116417413036,4.79077156608116e-06,2.77593378227733e-06,0.00558963931226121
VR44,Wide Interneuron,ppc,188,-0.00577919233681611,-0.0407846590215804,0.8929029562313,1.34871128639896,0.531348998168298,0.967136745736476,0.725530604147058,0.00088185138783299,6.93967837644294e-07,0.00815045090339331,-0.12839535921045,0,1.23032223496386,1.12814717601335,0.744493880408033,0.50902950005769,NaN,0.00100056138561964,0.00265194126244375,0.00767140886045647,-0.00577919233681611,-0.0407846590215804,0.8929029562313,1.34871128639896,0.531348998168298,0.967136745736476,0.725530604147058,0.00088185138783299,6.93967837644294e-07,0.00815045090339331
VR39,Wide Interneuron,ppc,1296,0.283113823582477,0.320288441421647,2.21608720712893,-0.669008082212661,0.521606663093314,0.187855487624579,0.0722068931045552,1.05967639409821e-07,0.10230618531256,0.0892357909399303,-0.561842580438266,0,2.30272002006455,-1.29103240384731,-0.253862137198187,0.0620259762525626,NaN,7.87389940926856e-05,0.0245262304292313,0.55339510038213,0.283113823582477,0.320288441421647,2.21608720712893,-0.669008082212661,0.521606663093314,0.187855487624579,0.0722068931045552,1.05967639409821e-07,0.10230618531256,0.0892357909399303
VR461,Wide Interneuron,ppc,92,-0.302682297586099,0.0126617964144032,0.204490596204353,0.178600053707109,0.512935493493881,0.0443457850493179,0.918939774985517,0.477257190927152,0.53245610930164,0.0170255868767531,0.058454366021966,0,0.548425373281995,0.226501304671353,0.668645552460946,0.783307305091905,NaN,0.17850812043018,0.575775102021781,0.0281958254906153,-0.302682297586099,0.0126617964144032,0.204490596204353,0.178600053707109,0.512935493493881,0.0443457850493179,0.918939774985517,0.477257190927152,0.53245610930164,0.0170255868767531
VR37,Wide Interneuron,ppc,241,0.423131051519831,0.514140389863821,0.0991032271059364,-0.257043935046704,0.485770773925271,0.00110984403539482,1.95968237629663e-06,0.68848153100278,0.295911893164962,0.00857971957036746,0.398330826238941,0,-0.290867998616958,0.296915222775417,0.741491954638671,0.0100467476023341,NaN,0.323585321541166,0.310938749010826,0.00082745638543253,0.423131051519831,0.514140389863821,0.0991032271059364,-0.257043935046704,0.485770773925271,0.00110984403539482,1.95968237629663e-06,0.68848153100278,0.295911893164962,0.00857971957036746
VR34,Wide Interneuron,vc,143,-0.0564806981241381,0.577311300350325,0.299193917236452,-0.0408912090609531,0.482547711340522,0.7334920507212,3.07171866630467e-05,0.343656484381603,0.897552948907528,0.0418817587060436,0.539439355535215,0,-0.197922848167984,1.58657096916858,1.01271146273884,0.00904286875129071,NaN,0.612693648026859,7.02971979241896e-05,0.000630182893989957,-0.0564806981241381,0.577311300350325,0.299193917236452,-0.0408912090609531,0.482547711340522,0.7334920507212,3.07171866630467e-05,0.343656484381603,0.897552948907528,0.0418817587060436
VR42,Wide Interneuron,ppc,345,0.00752147118600588,0.034450016978916,1.24085085529404,2.4902848588388,0.482449816424522,0.970697523341685,0.839007587802301,0.0015363198323986,4.51674197108517e-10,0.0991299875305808,0.17259844120459,0,1.82529118219199,2.82753025126872,-0.156859296697468,0.55893718433845,NaN,0.00130420055627802,1.0193703276023e-06,0.709679411900465,0.00752147118600588,0.034450016978916,1.24085085529404,2.4902848588388,0.482449816424522,0.970697523341685,0.839007587802301,0.0015363198323986,4.51674197108517e-10,0.0991299875305808
VR472,Wide Interneuron,ppc,540,-2.52176657042078,-3.26663323358607,2.41727012448813,0.000693431906203323,0.478569390407087,1.3558958322621e-08,3.36547435355509e-18,0.00382832638736976,0.999339142900209,0.443212971284832,-2.35662426983585,0,5.82707960185917,3.43916329577981,4.25406685760412,0.00100088519821791,NaN,2.20104996366808e-05,0.011777531946997,3.51718367091959e-05,-2.52176657042078,-3.26663323358607,2.41727012448813,0.000693431906203323,0.478569390407087,1.3558958322621e-08,3.36547435355509e-18,0.00382832638736976,0.999339142900209,0.443212971284832
VR37,Wide Interneuron,ppc,269,0.0269455194591343,0.321130011041958,0.197397430617532,0.184056141253003,0.475710605620661,0.763824593536162,1.81528006454848e-05,0.250576134238227,0.281300032308956,0.000221215330196642,0.0612675679671546,0,0.0740565815740518,0.217165796955708,0.707627848376444,0.611208163749768,NaN,0.748229386379468,0.344245304848045,5.09939919049618e-05,0.0269455194591343,0.321130011041958,0.197397430617532,0.184056141253003,0.475710605620661,0.763824593536162,1.81528006454848e-05,0.250576134238227,0.281300032308956,0.000221215330196642
VR43,Wide Interneuron,dHC,164,-0.331518224766915,0.0820381234560291,-0.224624956751255,0.625718657613936,0.471369454584649,0.0516318251416476,0.560216376445453,0.490311721307798,0.053684398047471,0.0524681784007304,-0.406068795420167,0,-0.90364778624492,0.426731603293936,0.559742514036836,0.0882152429934635,NaN,0.0477453093803407,0.345761894398088,0.0995070011986929,-0.331518224766915,0.0820381234560291,-0.224624956751255,0.625718657613936,0.471369454584649,0.0516318251416476,0.560216376445453,0.490311721307798,0.053684398047471,0.0524681784007304
VR42,Wide Interneuron,vc,249,0.215647734700882,-0.192626602683882,0.130731380204459,1.15061386592433,0.469149741458144,0.138616549753776,0.110232097974445,0.636934419631344,4.16025757180438e-05,0.0241463488818193,0.0255235925471633,0,0.300554082126003,1.44662108960436,0.59074633463959,0.905312729430041,NaN,0.462138748136903,0.000500537374257213,0.0545287402955192,0.215647734700882,-0.192626602683882,0.130731380204459,1.15061386592433,0.469149741458144,0.138616549753776,0.110232097974445,0.636934419631344,4.16025757180438e-05,0.0241463488818193
VR42,Wide Interneuron,ppc,731,-0.393428101895568,0.270238109939016,0.201481741097883,0.258884573220917,0.46588409417531,0.0273950072651435,0.0671100506287376,0.552111990735661,0.447464506988721,0.0669716883727806,-0.218395490652556,0,0.544916316901814,0.0029821882349481,0.313855719148228,0.386493186170662,NaN,0.256673641580205,0.995068634853545,0.383126908380597,-0.393428101895568,0.270238109939016,0.201481741097883,0.258884573220917,0.46588409417531,0.0273950072651435,0.0671100506287376,0.552111990735661,0.447464506988721,0.0669716883727806
VR39,Wide Interneuron,vc,986,0.332157632258197,0.265314281075826,1.49349815846401,0.619582801570023,0.46578736339378,0.0158376809936554,0.0199369089187669,2.17972128152223e-08,0.0180806016524254,0.0177299917397961,-0.662881879836894,0,1.98406161190787,-0.281916793740369,0.581653774876826,7.15643184664678e-05,NaN,1.19713174963405e-09,0.368168142846243,0.0137067839204201,0.332157632258197,0.265314281075826,1.49349815846401,0.619582801570023,0.46578736339378,0.0158376809936554,0.0199369089187669,2.17972128152223e-08,0.0180806016524254,0.0177299917397961
VR39,Wide Interneuron,vc,313,-0.0247573995393422,0.0326014989060314,0.0449477408455534,0.653775911005225,0.465081171675475,0.679868141335644,0.511771717684315,0.695587536833648,1.72604593210767e-08,8.37736911623459e-08,0.0869650227381072,0,0.269946510195907,1.07022141061235,0.68447752855985,0.32938344724994,NaN,0.114350972491748,1.14941422596189e-09,1.57649107396395e-07,-0.0247573995393422,0.0326014989060314,0.0449477408455534,0.653775911005225,0.465081171675475,0.679868141335644,0.511771717684315,0.695587536833648,1.72604593210767e-08,8.37736911623459e-08
VR37,Wide Interneuron,ppc,277,-0.168643715188961,0.22709777013083,0.518514762436143,0.441751127101272,0.460755135961523,0.0553169598462314,0.00188774531064954,0.00214793513119331,0.00847706994120857,0.000259848886932604,-0.458867379535878,0,0.146196096636171,0.0936879969923117,0.0942962122559991,0.000185742508199928,NaN,0.528600030627667,0.684609227952143,0.585471527676651,-0.168643715188961,0.22709777013083,0.518514762436143,0.441751127101272,0.460755135961523,0.0553169598462314,0.00188774531064954,0.00214793513119331,0.00847706994120857,0.000259848886932604
VR33,Wide Interneuron,ppc,26,-1.79736891858067,-0.6576276363404,1.0526404890348,0.957584030502453,0.459259341860361,3.22909745911039e-09,0.00803282692658596,0.0660163105146567,0.0925395172956593,0.281343628313363,-0.859241767170079,0,1.86032137417722,1.58423243509209,1.06454369361474,0.0383862750514056,NaN,0.0193417312576468,0.0448820889650164,0.071909100200403,-1.79736891858067,-0.6576276363404,1.0526404890348,0.957584030502453,0.459259341860361,3.22909745911039e-09,0.00803282692658596,0.0660163105146567,0.0925395172956593,0.281343628313363
VR42,Wide Interneuron,ppc,355,0.0242301875293357,0.150477271512645,0.753060951077769,0.0401165211381198,0.458894356640741,0.885184707464166,0.279119225878311,0.0187243862116282,0.900629396966105,0.0557202301736429,-0.475165494166579,0,1.08302698756727,0.236004688199006,0.44250682529002,0.0515183137507461,NaN,0.0199477818131178,0.612277942985549,0.202869738733778,0.0242301875293357,0.150477271512645,0.753060951077769,0.0401165211381198,0.458894356640741,0.885184707464166,0.279119225878311,0.0187243862116282,0.900629396966105,0.0557202301736429
